,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49
sample_212,1.3184338771832045,2.4094752624821187,1.8501364276238288,3.108040101595367,2.0046982061294174,2.190021190018426,2.187014245161074,1.4101639527250704,2.6296457478108253,1.9082981828875467,2.8311581385680205,1.8220768539758398,1.8941740037538293,2.9232461169514776,0.8440821231840921,2.1150341276147904,1.8473426983543617,2.423662799840436,2.951134041413676,2.046187734842784,1.6613232893141565,2.043758767883669,2.8152176299707232,2.331277433293248,1.749387965439162,2.1189449952933974,2.177148207993229,1.9262036789458379,2.0475221839146784,1.4590654574321595,3.420945475372866,1.8078222508837563,1.9485669812679847,2.0485319225331944,1.618250468878457,2.0909214739222923,2.2194196209012054,1.3472337520015714,1.02764688891753,2.6635837129732183,1.4910670709310452,1.5491594477171353,1.914176578760526,2.1266177749500335,2.4812301578758316,1.1254707755934266,2.5013642461275,1.5620608286864512,1.7058614014270193,3.623071472209845
sample_213,2.8749650941690836,2.505664184762269,1.900696337341353,3.888571605646074,4.5020635987427156,2.1754302505097938,1.4051161921438118,1.9247327487908397,3.664940728832712,4.963266123167311,2.5738266405733286,1.9642475776969484,1.4548033488767391,2.321883380712571,1.27782716866263,3.611777272001752,3.8373644010679464,4.835389678838783,3.055073712522274,1.7876145019731662,1.9681097855760794,2.747619530058585,2.47163134462617,2.439887707259544,1.9484491031921674,3.0969898615877796,4.708656647884138,2.3644433871811366,2.1794292105534474,2.0693165620275207,2.8758385613162005,3.6542189808824816,3.989187493084728,2.83830052539869,3.1240929211637756,1.8093307133810208,3.890398986153126,2.3526941832353336,1.8932047555986906,2.6564248613545782,4.454310369982059,1.9772677176634919,1.5754012082504518,1.8833716301525438,4.12052467718679,1.9494101528158494,3.9225451978909787,1.9656628732588668,2.637190448064972,3.207140204407968
sample_214,2.869076908345056,3.764541210832575,3.291827026089719,2.975105080437012,4.278104986847858,3.611857556633914,3.8762704708506677,2.845184831788187,3.5612378655642765,4.56905424341518,3.29947595079224,3.988703104910427,4.519400632749841,4.387759988829189,2.637583572669422,3.566962679326454,4.176370188439708,3.091655704147704,3.1309560909654057,4.132999956643886,2.5174789570782363,3.242400878556945,3.643996560448644,4.140876333267526,3.697396893608805,4.646810117832737,3.860328938921463,3.8955530191549723,3.4836403955305233,3.8834576392630566,3.4743564139287186,3.821025488429292,4.695591442151506,3.772490307199007,4.116256563611989,4.3661609965494685,3.5053412098344543,2.9575818147654207,3.2193539783402807,3.1493827225698348,4.305545125130534,3.5659080845373388,3.31675878561837,3.9602487001228375,3.614470218331084,3.2822100066005935,3.688446234024381,2.7518714910223894,3.909276743347858,3.477648016563076
sample_215,0.642113012549161,-1.4080816740851978,-1.6506270602118058,0.2439439059988476,0.9209040794419008,-1.8509376434705065,0.9418354627373966,-1.1324258622187242,-0.1593016628035472,1.2446806721567172,-0.27155966083344435,0.9799578466746665,0.9735140170929603,-1.2715915305198795,-1.3919631493159368,0.38899023177011066,0.2373775864818227,0.05704925891499629,-0.36680312728452635,-1.486218880706887,-0.20291955184995714,0.505775382426723,-1.3882411643923818,-1.1179422861267405,1.1202868882325716,0.5319421862958833,0.8317858076146734,0.598663114997722,0.5529141521446332,1.22772630914139,0.20189862162073988,0.515707324871119,0.19793696677586037,0.29832424582277817,0.5731113912396177,1.0969203145494828,0.1144110161519876,-1.8775204743680487,-2.139981592374362,-0.2619576383589971,0.28960584530376904,0.8069150742235389,1.786192691827328,0.5275875966357975,0.17535974065104964,-1.381837297124084,0.7982902866567638,-1.5864581821013441,0.7928203206150223,-1.0852872865665282
sample_216,0.9630215924288824,1.4226788349159063,1.9659457369463533,1.2541939768628958,0.6059499110794524,1.119880266611775,0.19179376654707347,3.044576798981301,1.6480958104728514,0.3352964459357616,1.2073171291112352,1.2104848205861534,1.5174870743688171,0.599134902582524,3.086954531056701,0.8648258164415327,1.0091824142554577,2.1420554670645635,1.8117396452636179,2.6715091560749133,1.2849588503199008,0.8423072854290904,0.7269280489257157,1.2951851988525913,1.4718700048683706,2.025235248486579,0.23212365615386654,1.561811601643116,1.7464117394398615,0.7642818912941646,0.9307145320460293,1.483780010492454,0.5190961269478527,1.740392755313506,2.529972839897294,0.9773814033663766,1.3432048174138336,2.8240278642740764,2.7005879915631588,0.41387253208968355,1.724042450933067,1.361238984485368,1.3405651110238348,1.0364267251163515,1.1891994026815447,1.8503068030952725,1.1426520083307123,2.952306536247702,1.162849884967837,1.3397377363908163
sample_217,-1.5557886182076381,0.22681029478023257,0.043493287614357,0.01559983390135894,-0.39842733551751464,0.4229280823496415,-2.0074274743483835,0.8552066029582667,-0.18850964674476084,-0.7833036909026585,-0.4552581471372377,1.2571358044717595,-1.8382256439737208,0.22740018560106112,-0.0322302417766758,0.4932011631759182,0.7711732616962853,0.08358676788004275,-0.32637427467857283,0.9377337894366784,0.7072849706855646,0.9381024320411092,1.0178366970612587,-0.020956337184107138,1.2059489412772004,1.5783186831905656,-0.5957699169810295,1.4511151528996036,0.412062182075819,0.8809466664529629,-1.2306591538540572,-0.20266636204951527,1.5570814339856642,1.0801779517494268,0.2521510813995021,-0.7560375713013913,0.08539324095660172,-0.9754793436069336,-0.6809994019283925,-0.3022646168923168,0.291318575938027,-1.4223773599602785,1.6835590306784232,-1.2865479340222394,-0.22292233924703736,1.5679053588942604,-0.2749579846374085,0.14187824339198574,0.540050181272711,0.784435611090929
sample_218,-0.4450116664434162,-0.3697863168826382,0.006721625479204962,-0.494492398686459,2.866919794097778,-0.0015796594625299698,0.09777208880351004,0.5997321219566669,0.374776060930194,3.1796752255294503,0.04634435842378548,2.1354484418115933,1.2639246909041884,-1.0772578249002136,0.006208894627000583,1.2579813655395438,1.1840361814229379,0.9668116554305208,0.07424035828106429,0.1661521277913338,-0.046044127702255466,0.20857468457313066,-0.8711740738447424,-0.9604118379687302,0.7407544815776284,1.0471991753620091,2.993096242985481,1.593707353218431,0.09982680603361693,1.5265685606197634,1.573686959543422,2.1641296571515527,0.9679654823191873,1.6347343695849308,2.577827467092448,0.8417019484791943,1.4282621584533581,0.02332839488641053,0.397832865634451,-0.10557011233623578,1.0759365351834416,0.34501424726906377,2.042697323328097,0.20393999047639955,2.387722277732284,-0.14553441970730432,2.655668204750926,0.8262245111260029,1.5849555061729117,-1.2825749686999937
sample_219,2.307926684246323,3.738023217378269,4.959796772423355,3.853941468350531,3.420144918906404,4.116081383492776,2.973814352742652,5.1938921227058845,2.9336321255107314,3.694629291880129,3.5942447110041598,4.135697470756132,2.971089379548651,3.731139747793603,5.134147489392169,3.3026334029051196,3.3519253892113534,2.885049429046486,2.6962173682121016,4.7399327327514325,5.195118932391498,3.10699351387228,3.7321383306600535,4.195611508005005,3.2730526451171285,2.7861342195168803,3.328255602207626,2.908043801170749,4.456691293439802,3.0349486585076217,2.9585466595497625,3.222195951204302,3.6319416381546543,3.4568628820518894,2.9550513085532413,2.8117693861559228,3.255652312794031,6.001613391889794,5.58297163404975,4.242703009309057,2.5848691711253893,3.100413489652953,3.3437758664726758,2.981577837807767,3.4816842933349657,4.968127183801694,3.587560051296225,5.7076486618493645,2.943971450406918,2.82165419070249
sample_220,2.2081751637295337,4.113832817618181,4.6286235081364095,3.330095653388293,2.0336552544443487,4.0008279719633615,2.7707288237770054,3.6551080178039235,3.559356876839236,1.3701578393108673,3.4532177660618637,3.948763699601457,2.9293056178743346,4.591250828674145,3.9728605707126308,3.4507304154719045,3.1888445773212686,2.460700682289269,3.6839224584097674,4.89988047919754,3.3159897099666327,1.7569288005124337,4.206627421509247,3.9917951476988907,2.814614987680243,4.066142390920736,2.7095218014875337,2.4221370801843207,3.3521084041097473,2.4911455238856592,3.114649966698856,3.2505967330574705,3.4396087569272997,3.4975381253941795,3.9677803185938276,3.9026274413081867,2.878392087544283,4.407266820679516,4.342553002455126,3.549296399364278,3.0665022790766963,2.7860694795919314,1.9976031790341024,3.047305239966402,2.8321948085798727,5.022374711715658,3.8008923389836857,3.640710129889176,2.6460799360610996,4.197851666205674
sample_221,2.75788827446548,1.5181567545708228,2.0943876738735097,1.2254736386852012,2.7152051698975606,2.021899653103132,2.6555747934576983,0.36121272279202143,1.7893767227298882,2.302124212619663,1.7358470395634993,2.6726339605094536,2.383402149979921,0.3664590558587464,0.1374481877997391,1.867945038818344,0.7306678740727652,1.7356238150527683,2.4032536058983345,2.6978598559824567,2.991113288798334,1.3881840275065882,0.5491024754005391,1.5026227141610675,0.8767402634519265,1.4121855845273752,2.250995142156569,1.5739549323664392,2.023605330589716,0.9608828719091873,0.4865094893296309,2.591070412741482,0.9401228198960244,1.7313045435175676,1.888807271023409,3.066845915133335,0.9814967783783197,0.671296592750788,0.6880647094253418,1.3863904177945523,1.1101265999824164,2.4151411026160563,0.6145059067665233,2.655251028304823,0.9886512301682762,2.395572519650678,1.4040475793568137,0.5201962427155223,1.305208114264327,0.757268694845623
sample_222,0.8035135482492941,0.6630482132142249,-0.014048556124792277,1.0268246946489736,2.1493773566918377,0.830448995333545,2.12629597334257,0.6464790448887475,0.9095954601566238,2.6730621634399863,1.1364945395420545,2.2272860175247255,1.5051726322117929,0.5946715941700227,1.0624437401825153,1.6792517165671763,1.631912998475878,1.2620227918285147,1.2786818819301973,1.1171770896953301,1.7100187657764911,2.9336477052880023,0.6392166881628745,0.43314229814227545,1.659896666031025,1.3496419313635717,1.9034592654818958,1.960632367837158,2.1487202543619177,1.6934048768480843,0.7078647766807227,2.0430456894340416,1.905183331228457,1.718527825059381,2.486160668778661,1.4427916171939865,0.815629515317416,0.8661350110627719,0.43816285126166793,1.3459368397758273,0.5174840154755811,0.9389281629871984,2.540935525735005,1.6610259102228837,0.7071072262355562,-0.030839209886300026,3.006913262728581,0.7049490888028551,2.0907684006892646,0.7564349965625636
sample_223,1.9210739205675331,2.185461620367781,2.1863833881915857,2.2202582813770544,0.48370802677261465,2.3978411162648547,1.293482654965708,2.128789456079009,2.3673586164463796,0.4095374885527874,2.0477027814142383,0.5932993953959265,2.187214034282098,2.4718116817488482,1.8688757246542005,0.8848647571294976,1.020633636951852,1.8714313844270727,2.795427153732298,2.043665613411522,0.7825416597374993,1.4775171406967975,2.027007211934707,2.777080769335547,1.3519260504131874,0.7544962686192507,0.3472621065134327,0.31712510544851036,1.1132260073484415,1.107298109483619,2.754425286596278,0.40388090803773696,0.44748857217208593,0.8581800416571077,0.8262903604180327,1.8324155627100929,1.952176704393882,2.481470048261332,2.351337737063531,2.8822526388132945,2.450863137235202,2.256147554301005,1.2024190668074786,2.3353397331007044,2.3880481223862455,2.201416187800264,1.3858683090294432,1.994876530886552,0.18826996074446123,1.627932582726453
sample_224,0.5682322603746073,2.2888991214002337,2.9167763796959543,1.303553470895773,1.8876154522069737,2.6106811726780186,1.1667798053930283,2.297757423295314,1.606621407984818,3.016586275184963,1.4686553328717091,1.9421025077816492,0.7373911836016368,1.709094057419299,2.5348100109260283,1.7280458444461557,1.2620653652507896,0.9224218506135262,1.761108350353236,2.889999733393737,2.7699471484436886,1.011118381015991,1.3752352716270881,2.0713352501951183,1.5632255177225414,2.517491068589362,2.3736827515062986,1.8409723056324476,2.052480088922126,1.7854089859409796,0.5595406111087422,2.03696867176242,0.45136608140370305,2.157377178710582,1.4047456628998387,0.7684892039955793,1.0943371789539935,2.115070101100583,2.4763808577954807,0.3670496316250318,0.285690075805176,0.6745907304729606,2.3983197662946223,0.9901564339606792,1.3707594690173148,2.550891416974731,1.5172059506528235,2.5997560455119304,1.1901207392394653,1.781397938035191
sample_225,0.3512261042951983,1.8428117743684926,1.6783287996817964,2.7878538220491995,1.69027804316963,2.4892799977756677,0.5995849662750964,3.9217225311806803,1.5778470197474554,2.225156631695532,1.4396137680989667,2.5227970612409183,0.8041436619903362,1.605326049156302,3.3231126111901506,2.180632759580434,2.3559615678506374,2.6705836321306418,0.9399328478887359,1.371277298954917,-1.0665022335312642,0.6873299960357708,1.9475556548649693,2.852261043222411,0.7328598233857218,1.393004884253943,1.4767864349121105,2.003439701663916,-0.13364503244685721,1.3603376644929845,2.365509930517443,1.8689741781964786,2.1299798833789776,2.1248532653580847,2.079990093122457,1.8049791759448952,2.4392495632661544,1.5395375114968723,2.121684275182783,2.038858101818316,2.2069816274573273,0.6803819660870263,1.1600501071341878,1.269893644322194,1.9513217690293323,1.285630502726641,1.809488219055225,3.060868693074518,2.807692101909831,1.9220660326255767
sample_226,1.55220092937944,2.3154120194249956,1.3260000422265543,1.6746685924228406,2.7552542115546674,2.803640590650765,0.9668118582030863,1.4872896763538999,2.1259822590878703,2.7751514733077576,2.5088259752627757,1.7361530569045702,2.0479826781060484,3.099386496724731,1.5959451729083889,2.2040424610735783,2.518401801351809,2.0678291749611253,1.7037160360987724,1.0486196876748435,1.7888110825138193,1.5922840930091746,2.652217630474804,2.2198425537888964,1.3795575331243028,1.4836139038372287,2.618220991647218,1.8050837474939299,1.696051587660968,1.609427604064451,1.7429674127728234,2.1451509191674987,1.7801541745402263,2.220284016596721,2.772999414097064,1.8082510023413862,1.9006354348501326,0.004966461823929458,0.6118377970861614,2.3379124552193047,1.951508371159722,1.4568302819760461,2.120001415829901,2.195237057327371,2.3438378845617054,1.164601490317481,1.8302852256599904,1.6033062675372816,1.5512000845398415,3.4009630638811834
sample_227,5.134428123432733,3.4492156369411795,3.2874492715002597,4.468463982708711,2.6049224635466723,3.5184323007207854,4.550248107530116,4.781519928903493,3.4053631268244215,1.7797375466631724,4.0833015410761195,2.11607386705388,4.264762643548376,3.7651223498960364,4.769907799144535,2.8470523678520134,2.184128646740491,3.0354552802072057,3.643714072134232,5.044677319129702,2.914905902621093,0.739657723522094,3.433942204696969,3.000952153610728,1.2990718433226125,2.2246972252712114,2.5229132822754794,1.2227493074961127,2.1441478778469207,1.6263091872092863,2.6669067166494917,2.285838901948649,2.9657650676036282,2.0182386724624912,2.466937234628273,4.375236812048528,2.6816201280509206,3.860324744598108,3.672776705586902,3.6393220524040943,2.574126335805704,4.576077459796763,1.6005565754940763,4.427087852154254,2.823857495601324,3.1910316300989345,2.5849540845468715,4.8071731555027615,1.8128325011995212,3.7753959849351397
sample_228,4.833902510740079,3.4437269548160963,2.6944462057918597,4.196444416486182,2.654092822000998,3.7494667783561675,4.926844735673101,2.4924415311734247,4.390071086192205,2.278515576796462,4.169147043990264,3.3159547196518213,4.707567773038815,3.06439915770339,2.5897118852653844,2.6776169517662214,3.668734484721469,3.629010516552367,5.018828136144946,2.6006126594195798,3.160325197339506,3.850400229630651,3.26131313851108,3.3867878541571352,3.217988876730054,3.0277125647657703,1.7727160050299497,3.2795838015703302,2.925176599705588,3.7682660336502707,5.783561309217037,3.1841721397696205,4.301818578911809,3.1287983426962973,2.354952067474327,4.209708650728877,3.6188640733621567,3.379979171085279,3.1823373543969367,4.797847521865126,4.275426916696128,4.433368468560703,4.49617747725167,4.257962096705927,4.183498336992266,3.6457137657234444,2.586872538797714,2.384662660394696,3.4380556837868217,2.8147224126884325
sample_229,1.6419440856275271,0.36187417740899336,-0.1920630057725386,-0.2128360932709492,2.553024536886388,-0.10736363155870315,0.7360740577010281,1.5492159636384983,0.9556404559790492,2.458875221251131,0.5279577525085044,2.321242365828837,-0.12588036619765514,-0.47922878034838495,0.8569360155720462,2.272965347295722,2.6345978191794797,1.0041847189698663,0.7920117180364258,0.3789619844773689,1.6996801213309958,2.4379049702771107,-0.19382947658450617,0.5760787850380837,2.4164646760913415,1.4828055427674856,3.1020487579429235,2.391998223523375,2.238431921080293,2.40047513246936,2.285259273706185,2.9239167342176122,2.2124203785987637,2.3142175318845153,2.810667348959326,0.2766024014387485,1.8232865187044789,-0.4464201338119922,0.009717080905692815,0.5267741091345102,1.516266877055843,0.9705743360732462,2.4983060357548337,0.061148905659510255,2.4815659467480216,-0.4271283129960172,3.478344145018597,1.1749966894057553,2.11835074887597,-0.5295867428092446
sample_230,2.0399743907162002,1.7433699526183193,1.080397350487214,2.3292777268892975,0.13381180625818356,0.7407739911292786,1.5775668673038714,1.4128016508322851,0.9201941981589559,-0.5944340463255456,1.7238292030513074,0.7809520859131526,2.545619378957755,3.1583175811887974,0.555804695390545,0.8474141091155187,0.8921852756964261,0.7107045915359506,0.8490973514088166,1.4904687949624267,0.053209751452448106,1.0530800343022912,2.797633477429513,1.9439806411088312,1.33398822471343,0.18484773448010372,-0.9052344895473247,0.6194256263948845,0.4253515353854056,0.9082350454127581,0.29448631664998975,0.7766479083366397,0.3825511508855024,0.7542410973050424,0.8841147684477906,3.4061176415097103,0.6657679171821924,1.3434270620066289,1.1310731012351714,1.9651207805699822,0.08820970703006481,1.9822943776291857,1.35310297562316,2.418452622090432,-0.17783143326717366,2.488806420437534,0.9366747375082818,1.2779281674275007,1.8867099697976848,2.6770844671323006
sample_231,4.700411389354024,4.406974155448269,5.2859944986729674,3.4464356886573397,2.210587377404207,4.605797801057889,4.261819029831143,4.303427422916276,3.5628744355876307,2.0548947020456856,4.322702625333113,3.425823294680813,5.659729128260393,4.207540938647912,5.277520798829221,3.48284977725392,3.3001125599934884,3.287952261970077,3.4757697260697586,4.9218065513359255,2.238251546691957,3.12443824504706,3.818453569732956,3.8623805873200783,2.273336114259286,2.8351577991905414,2.1532323049440687,3.288583728705405,1.7859712655225948,2.2936227303175825,1.5967128579187793,2.05602288314339,4.039957524502136,3.0858454677225193,2.0988502146741284,4.979219704892682,2.7394073975503423,5.163066467874291,5.167003089941216,4.385377759788124,3.79748891163172,4.496897379742409,0.8966300306414816,4.740640772249778,1.6695069337299873,5.6860895124193975,3.0792151643242844,4.738535888168006,3.761054553302525,3.300879396906008
sample_232,3.1223210717309087,2.3629201993855014,1.6282951510800865,2.4767218310053467,5.331372680519719,2.976669808416438,4.353649469588526,0.3378565191573941,2.533702317580649,5.391207512045564,2.354483906186696,4.060869747879131,4.011958458711238,1.0988682267593148,1.3070311948733773,3.0682915258911017,1.7307058374637003,2.186885082091213,3.321419191521656,1.0183132009976743,4.192439375706185,3.551721055615115,1.7861386766232168,2.3810148292287643,3.423416414982698,4.517740957720116,5.813812311162596,3.800881981458299,4.03375755369762,3.740256355233128,2.1564169065057985,4.958841268484639,1.5130875151555585,3.9746302917276544,4.4215979818068325,3.7517356935008594,1.9111065903677136,2.4505422205393597,1.2694704105919923,2.554934431267658,1.4322072787250355,3.5525723513816816,2.6968527215423683,3.465186941776476,1.6894972286009327,0.8408001457056857,2.910464885051705,0.702207184419642,3.6732906531496585,1.8617615559088667
sample_233,1.9959095123980606,2.5248676617824612,2.6207100224703135,2.6811867314807705,2.178788316847202,2.655087841811263,2.486868494163475,0.762954980729263,2.596428811040861,1.7289877603897221,2.2704832362883196,2.5277164737348183,2.797978043597966,2.593238018124399,1.7063357364443124,2.8735068549716813,2.8349633097201865,2.967032424228403,2.2020062910804414,2.8769781404446753,1.1585806399868144,2.245555429585606,2.6920609660738686,1.504805138469119,1.3095811369745123,3.4413562360045797,2.39317927671427,2.0247557845741913,0.5392214446441153,2.003911927435306,0.9723968718272147,2.2565099771200154,2.029215296786868,3.0515263494959903,2.5496821315018168,2.257564550275941,2.8724250667572315,1.9880456554312582,2.2938359554705974,1.9962922011002955,3.5254335605623814,2.6732233826284038,1.7703262534159887,2.596248517125596,2.3432411373236013,2.01547964757468,2.1800019835939435,2.0520704157132488,1.5154531035148464,2.511372812710483
sample_234,2.767357213965241,2.137503220755704,2.743552033059661,2.0073105464672376,2.727056388023156,1.9473983805137487,3.1546201251588144,2.2399758786119084,2.066728734700855,2.095860310729916,2.3225728326445587,1.4239115025910989,2.9914866513069036,1.5339680453798479,2.9479256777550393,2.399464342485161,2.4010451762727634,3.6827971368547012,2.7160449100749284,2.4131112586924566,3.524775956057481,3.280973244094471,1.5626389900881543,2.4023112876678323,2.81691774300403,0.9249171417999971,2.623841725940896,2.2239846399009786,3.016447193986721,2.3135784506159642,2.448354506196888,2.7359438259446147,2.106612484499398,1.9747576849969095,2.2928085300130125,2.2163099728207545,2.506029161981794,2.9367873699776386,2.6196131320688587,1.8382024201122755,2.947296498304489,3.1490925919423325,2.0893539624995303,2.7538407859002096,2.661374616879015,3.247581086022049,2.8817203182811664,2.5035796780604906,1.9049300238357159,1.9215735006213837
sample_235,3.53639489879688,3.237218685782557,2.251449450302217,2.83038870919461,1.39763797265943,3.891686793602228,2.861148620402686,1.770291788001965,3.0121191631043387,0.48551780411371115,3.237257916009685,3.0690022758455164,3.2303522607772894,3.056991373499026,2.5079184128797443,2.374987281085215,2.983843406166458,3.06179044339445,3.389348535734767,2.8530094115555724,1.8749755922242413,2.3131474447637244,3.1408453057261543,3.7165737134709023,1.705570767117416,2.685277701820583,1.2190946438306833,2.234721705679827,2.3632309816674377,1.9970491214193766,2.588006903315785,1.8602545648200697,3.6689323641284064,2.5511039997226734,2.2883382595944175,3.7371816628327013,2.8756686050003153,3.262467733259597,2.4987352405296788,3.9409413502040542,2.9155647745071405,2.9320880415156014,1.866715399343527,3.462824074228232,2.716104614079389,2.381730585924928,2.3691207038828748,2.0212032620398346,2.2166898869642058,2.929514709104577
sample_236,-3.0587892962123107,-1.1525830547156963,-1.1288010196704124,-2.2794117489904124,0.8693414337084324,-1.5345873947755597,-3.384839462738717,-1.380039618298448,-1.9134987993025434,0.4608763054005296,-2.0412895629838643,0.5874587257882996,-3.22998060056167,-1.7907195089238275,-1.3784626002472968,-0.22028195954088958,-0.500789651472186,-2.249528301579095,-1.527927790703362,-1.2808682799907587,-1.4971804241775464,-1.3622820368660316,-0.8120024658352679,-1.3327996070066501,-1.3860926970189453,0.910685844002123,1.148215762501804,-0.3290903136683603,-1.2032881655467536,-0.2578327125230913,-0.5363783855033937,0.7100022527295993,-0.9768812186721633,0.46095596462208555,0.4575290844706981,-2.4012435294391694,-1.4296659483116612,-0.8013246175306938,-1.1826791188695678,-3.036315780662086,-1.8597490290762122,-3.2678158557484887,-0.6446479917905779,-2.820434583973652,-1.010197942219,-0.9420019277070425,0.4845341000001556,-1.24116593325633,-0.4853573263307655,-0.5534206388472598
sample_237,2.060449271526074,0.15376363985681962,0.2865868226842777,1.3440283314014982,2.2051196838764895,-0.4463741560967578,1.6511786190752988,0.6779409514416687,1.8112333979910664,1.5416199170253388,1.508489465169897,2.214240547494538,2.2443342355898315,-0.0034046006077486785,-0.302847492529996,2.472235336272971,2.524090956916359,2.0902888400199053,1.9407244718721652,0.5884078607957242,1.8822325259303956,2.386679934610698,0.07786933031203612,-0.2142598248448792,1.9600560964373626,2.0569313084361514,2.450497532608368,2.075450534112327,2.112352305915512,1.7952467173290252,0.6455965624282523,2.2426891470948473,2.526751731765875,2.2625106657759266,2.358262852610272,2.579554780649344,1.5050904540247458,1.0151113092093076,0.9045846729458158,1.22428574874751,1.1260544761991627,1.9019558867594388,2.1668098184273252,1.514342109419223,0.9063880494955366,0.9218850793140385,3.072734280585434,1.0333680337836126,1.9635830219270205,0.47337299831126284
sample_238,1.9916126247904176,2.6431625123966853,3.291903888907948,2.172094108169033,3.171057479804593,2.211280652463204,1.2854542074326158,1.9535222267036436,1.973774024168677,3.398165208769605,1.7861536254704038,3.4155311563939206,0.6677376971593003,2.618511942006497,2.169160352004755,2.1797441714043315,2.4673796929744762,2.5489581995272044,2.5393981916236195,3.5883195951663667,3.552515855223068,3.894922093297281,2.7021766339060735,2.1181728415436396,3.605875452916909,2.8485111767816442,3.3252274315417893,3.1601087931083782,3.9153437581135098,2.5760222655262703,2.834682940745855,3.0452585851836487,1.9556710830713329,2.6502438993340878,3.816072733265219,1.3522880543154596,2.781657130896379,2.8835671404084082,3.2009156192154253,1.3751810530837394,3.1918549296125285,1.5396179234846228,2.863856726483787,1.0972753538428297,2.4716975361145694,3.1210615077320014,2.601254128859793,2.31411007577998,3.2749535233101055,2.394584808026552
sample_239,5.278157500101962,3.881726484961356,4.034161115103292,2.818805680746118,3.325838446474582,4.3213429040584375,4.65533784872924,4.880006957396448,2.8669176172662874,3.4666028590257225,3.6147275670380834,2.573839612427838,5.555577365536322,3.618638677374306,4.318088724048726,2.8537036185615947,2.7373684180951194,2.147133326765961,3.5509878073324614,4.757608889318273,4.083618842450377,4.690831913701752,4.313089219171859,3.3139978911088273,4.128482618309017,3.2217103770963957,3.049401186100967,3.542036101119055,3.92130442889053,3.3135963415485885,3.1554956972891137,3.600419352469582,3.0231619103827785,3.221304426344899,2.7716823232180428,5.331757951899888,2.6635013313215152,5.184506233812208,4.522448259849014,4.225439912359108,2.734777104479593,4.661097725751243,2.1450296969104854,4.6106881406212,2.1294471451381933,4.596312105732497,3.180909608469052,4.135122619539084,3.1451219305169347,4.43784488129148
sample_240,4.11855194509971,3.7471546359308743,4.361568170246508,4.472540728507685,3.8426005823575213,3.4911544334306917,3.289788808607849,4.535373062257244,4.284700860510606,4.2677811769224085,3.7830686493036865,3.6761154465788124,3.884321772979172,4.8774366611585735,4.980817817747752,4.445331355140688,4.790653744293113,3.158272391072689,4.722873503248729,4.430918956637359,5.289563297878962,4.2539547816014345,3.700615396419784,4.716258595976871,4.585037159763405,3.4186342691978844,4.323534538355506,3.5521569748388253,5.061046556290379,3.973377504979103,4.10823666850597,3.904995741715969,4.778143024003131,4.028221589320001,4.2371152029782575,4.133260651960559,4.226456807374066,4.387746808863428,4.516438526417055,3.685994108228338,4.102766288348764,4.253184815207392,4.1802777456547435,3.714088216492258,4.197431242849029,5.26506479395313,4.220012871563045,4.728709100463662,3.897204812744172,2.9332837107781895
sample_241,1.7711381358170013,1.6836093980253244,2.1646629470969536,0.3892205609608048,0.9762419248179791,1.8469554502740506,1.960061753763779,2.2126321140643634,0.9174822795001217,0.534586521924546,1.2402633068650992,1.1612334325343414,1.313546259100005,1.6772999905790342,3.379216039283273,1.7493932125645495,1.4858183630452555,0.4211426929063785,0.5061074143606178,1.522305867429604,0.7126583372972803,-0.01739047195981784,1.3744712228493396,1.8151244710056906,-0.07118111816984551,1.5252296006698538,1.0040670456003948,0.8443058920346505,0.11844983116515917,0.6274587065877693,0.15963676843587765,1.0762483464674617,1.2333424328746427,1.6985785204870378,1.1776698334477147,0.513653298057011,0.8147612674634465,1.7884870480190735,2.4241395798547876,0.21720616238617763,0.46101045381439915,1.1073173587775507,0.49017162833694794,1.2530544693490762,0.4915985200262395,1.855282120293465,2.053992229070601,2.709844369143602,1.1284401660789252,2.678428436983019
sample_242,4.713044321803781,4.551120260382909,3.6928244925492724,5.058438187804809,3.2629195018356945,4.791192374665625,4.222278618650867,4.167680259601136,4.686217369492296,3.420252875071962,4.664463895752834,4.132927148816802,4.902574831982849,5.359122610633359,4.067064506538354,4.420806014373807,4.4564983056558365,4.459433163690162,4.853162146146205,3.4661447439624418,3.018127765160387,3.3913382030861077,4.771732762377905,4.811121916745642,3.618277176368389,3.8760445295195987,3.7353961000776876,3.6060668941580145,3.0421255049176232,3.8654493567639823,4.642293461769426,3.3404545852069156,4.542176828838448,4.12028429058215,3.275183851646621,4.846800360011496,4.311330367126303,4.033005347718637,3.891899156484002,4.7721178173643,3.2449515090232692,4.346037911887755,3.8062913756044376,4.528670616005636,4.397452663330856,3.220587687124176,3.7364322476211376,3.75310226953711,3.3346860439788943,4.70289019932634
